time,x_des,x_dot_des,x,x_dot,y_des,y_dot_des,y,y_dot,z_des,z_dot_des,z,z_dot,roll_des,pitch_des,roll,pitch,yaw,roll_rate,pitch_rate,e_x,e_y,e_z,e_norm,e_roll,e_pitch,e_5d_norm,ee_hf_norm,q_jnt1,qdot_jnt1,q_act1,qdot_act1,q_jnt2,qdot_jnt2,q_act2,qdot_act2,q_jnt3,qdot_jnt3,q_act3,qdot_act3,q_jnt4,qdot_jnt4,q_act4,qdot_act4,tau_bias_jnt1,tau_bias_jnt2,tau_bias_jnt3,tau_bias_jnt4,tau_task_jnt1,tau_task_jnt2,tau_task_jnt3,tau_task_jnt4,tau_jnt_cmd1,tau_jnt_cmd2,tau_jnt_cmd3,tau_jnt_cmd4,tau_act_ideal_1,tau_act_ideal_2,tau_act_ideal_3,tau_act_ideal_4,tau_act_out_1,tau_act_out_2,tau_act_out_3,tau_act_out_4,tau_after_delay_q2,tau_after_delay_q3,tau_after_delay_q4,tau_compliant_q2,tau_compliant_q3,tau_compliant_q4,tau_after_hysteresis_q2,tau_after_hysteresis_q3,tau_after_hysteresis_q4,tau_after_deadzone_q2,tau_after_deadzone_q3,tau_after_deadzone_q4,tau_after_backlash_q2,tau_after_backlash_q3,tau_after_backlash_q4,tau_loss_q2,tau_loss_q3,tau_loss_q4,tau_hys_q2,tau_hys_q3,tau_hys_q4,hys_z_q2,hys_z_q3,hys_z_q4,tau_elastic_err_q2,tau_elastic_err_q3,tau_elastic_err_q4,lambda_dls,rp_weight,control_mode,cond_J,sigma_min_J,sigma1,sigma2,sigma3,sigma4,qdot_task_cmd1,qdot_task_cmd2,qdot_task_cmd3,qdot_task_cmd4,saturation_flag,joint_limit_viol_flag,actuator_limit_viol_flag,ncon
4.8500000000000005,-0.24950743359999938,-0.009542880000000054,-0.25014324792534176,-0.007975055742081587,-0.20029553984000037,0.0057257280000000315,-0.19807282259948916,0.0020954707434975043,-0.10009851328000013,0.0019085760000000103,-0.09980913547905429,0.003060296193195416,-1.5708031067720762,-5.264885037714606e-06,-1.5707916961884845,0.011164755836486684,0.6697499673773222,3.27369487474878e-07,-0.013745602158597936,0.0006358143253423765,-0.0022227172405112072,-0.00028937780094584475,0.0023299080023160977,-1.1410583591775492e-05,-0.011170020721524399,0.011410432262625239,7.002369881358685e-05,2.4718493919236653,0.02066498488088161,4.635004464346504,0.03875249480688195,1.2683684993051347,0.0015355247732638875,8.455435439531296,0.010236493723092526,1.4356722158756572,-0.03667492283560604,4.785505239950331,-0.12225173286603346,-0.42638262200659083,-0.048885119220500296,-1.4212727550268256,-0.16295072696477103,0.00015971368435330164,-6.940017934335866,-1.367405933947085,0.04541651768941035,-0.09585633978036817,0.01899014125731724,-0.005644014526784535,-0.013689433066580693,-0.09569662609601487,-6.921027793078548,-1.3730499484738696,0.03172708462282966,-0.05103501069700473,-1.0381541689617821,-0.41191498454216086,0.009518125386848897,-0.05103501069700473,-1.0387175772868862,-0.40879487653463875,0.01068289311987922,-1.0381541689617821,-0.41191498454216086,0.009518125386848897,-1.0381541689617821,-0.41191498454216086,0.009518125386848897,-1.0381646432443419,-0.41191712826740856,0.009519942392914479,-1.037164643244342,-0.41091712826740856,0.008519942392914478,-1.037164643244342,-0.41091712826740856,0.008519942392914478,0.0015529340425442127,-0.0021222517327697814,-0.002162950726964743,1.0474282559685222e-05,2.1437252477018165e-06,-1.8170060655811904e-06,0.010474282559685221,0.0021437252477018165,-0.0018170060655811904,0.0,0.0,0.0,0.12,0.065,jt,15.108521206214471,0.12070704711943613,1.82370498114353,0.319068610216156,0.23811428575132979,0.12070704711943613,0.0,0.0,0.0,0.0,0,0,0,0
4.86,-0.24959701326233596,-0.008383807488000628,-0.25021503891801256,-0.006648678426878487,-0.20024179204259843,0.0050302844928003755,-0.19805762323682008,0.0011395361842707818,-0.10008059734753282,0.001676761497600125,-0.09977942894310513,0.0029100134612650144,-1.5708031067720762,-5.264885037714606e-06,-1.5707916930998262,0.011020801974783279,0.6695729694785171,2.9650603139006513e-07,-0.014826064888702792,0.0006180256556765906,-0.002184168805778347,-0.0003011684044276902,0.0022898147285392353,-1.1413672249993567e-05,-0.011026066859820993,0.011261329058339084,7.591211127073064e-05,2.472026388118539,0.015730736209244214,4.6353364180487375,0.02950044220214595,1.2683846557770992,0.0016704638821848359,8.455543138169674,0.011136086444156559,1.4353120667182853,-0.03556581426102218,4.784304714299962,-0.11855462086154635,-0.4268705695731664,-0.04872150587395484,-1.422899247963618,-0.16240534827753636,0.00012755263719404806,-6.940939669363623,-1.3683133835369872,0.04533676095597161,-0.09338318663161774,0.019984476705278725,-0.005222070152096629,-0.013439075131781126,-0.09325563399442369,-6.920955192658345,-1.3735354536890838,0.03189768582419049,-0.04973322960922615,-1.0381432788987517,-0.4120606361067251,0.009569305747257147,-0.04973322960922615,-1.0387755686282376,-0.4089440795597483,0.010733476921239824,-1.0381432788987517,-0.4120606361067251,0.009569305747257147,-1.0381432788987517,-0.4120606361067251,0.009569305747257147,-1.0381537639573089,-0.4120626341804082,0.00957107157296232,-1.037153763957309,-0.4110626341804082,0.00857107157296232,-1.037153763957309,-0.4110626341804082,0.00857107157296232,0.0016218046709286845,-0.0021185546206599253,-0.002162405348277505,1.0485058557118403e-05,1.9980736831375636e-06,-1.7658257051729407e-06,0.010485058557118404,0.0019980736831375634,-0.0017658257051729406,0.0,0.0,0.0,0.12,0.065,jt,15.111627934600046,0.12068190276435174,1.8237000130144643,0.31911546218306913,0.23815286036835967,0.12068190276435174,0.0,0.0,0.0,0.0,0,0,0,0
4.87,-0.2496753282539521,-0.007290286847999638,-0.25027383289334876,-0.005366724923138121,-0.20019480304762874,0.004374172108799782,-0.19805176244521602,0.00022020687402843353,-0.10006493434920959,0.0014580573695999273,-0.09975126602030379,0.0027530062443170368,-1.5708031067720762,-5.264885037714606e-06,-1.5707916903164865,0.010866654277220889,0.6694442380897385,2.662277310110657e-07,-0.015805655849055,0.0005985046393966464,-0.0021430406024127158,-0.00031366832890579455,0.0022470466500558724,-1.1416455589774444e-05,-0.010871919162258603,0.011101710465224327,8.193350202651249e-05,2.47215511779064,0.010975507204061805,4.635577871253398,0.02058408290985991,1.268402245627168,0.0018193871515940487,8.455660393207054,0.012128906623420229,1.4349631561963652,-0.034433059088101396,4.783141651783196,-0.1147787008097271,-0.427356038684128,-0.04841939101063831,-1.4245174790670052,-0.16139829207352,9.873809112328435e-05,-6.941818814957293,-1.3691733840924054,0.04525007860717478,-0.09073195485505436,0.020951759937729054,-0.004844012663851691,-0.013151375878786918,-0.09063321676393107,-6.920867055019564,-1.374017396756257,0.032098702728387864,-0.04833469450020444,-1.0381300582529347,-0.41220521902687707,0.009629610818516359,-0.04833469450020444,-1.0388277742984453,-0.40909229381725937,0.010792714631223756,-1.0381300582529347,-0.41220521902687707,0.009629610818516359,-1.0381300582529347,-0.41220521902687707,0.009629610818516359,-1.0381405563935184,-0.41220707251764005,0.009631316339150273,-1.0371405563935185,-0.41120707251764005,0.008631316339150274,-1.0371405563935185,-0.41120707251764005,0.008631316339150274,0.0016872179049267754,-0.002114778700380676,-0.002161398292073482,1.0498140583689841e-05,1.8534907629856046e-06,-1.7055206339137285e-06,0.01049814058368984,0.0018534907629856046,-0.0017055206339137284,0.0,0.0,0.0,0.12,0.065,jt,15.114637782610622,0.12065751664760371,1.8236946598778412,0.3191579269414825,0.23819033976397014,0.12065751664760371,0.0,0.0,0.0,0.0,0,0,0,0
4.88,-0.24974304435404848,-0.0062643732479990884,-0.250320091240569,-0.004132032181524078,-0.2001541733875709,0.003758623948799452,-0.19805487067497915,-0.0006619012807635707,-0.10005139112919031,0.0012528746495998175,-0.09972471368196462,0.0025893227227514496,-1.5708031067720762,-5.264885037714606e-06,-1.5707916878322532,0.010703360800390138,0.6693619438132057,2.3653151721175123e-07,-0.01667788930653511,0.0005770468865204936,-0.0020993027125917607,-0.00032667744722569836,0.0022015388124818555,-1.1418939823037988e-05,-0.010708625685428075,0.010932591989352782,8.808018057301575e-05,2.472237410343916,0.00640582345639028,4.6357322545072766,0.01201565302081987,1.2684214180766897,0.0019838447895063837,8.455788199292705,0.013225289173708348,1.434625687917054,-0.03328211859701883,4.782016730826381,-0.11094217464680586,-0.42783762846483375,-0.04797620001434565,-1.4261227786935327,-0.15992097760482538,7.319815488019206e-05,-6.942655588673642,-1.3699860888609665,0.04515717143705422,-0.08789567799240691,0.021876025208851138,-0.00451627259868357,-0.012827619190513867,-0.08782247983752672,-6.920779563464791,-1.37450236145965,0.032329552246540355,-0.046835728497353,-1.0381169345197185,-0.412350708437895,0.009698865673962106,-0.046835728497353,-1.0388754938501144,-0.4092414742655243,0.010860422917345347,-1.0381169345197185,-0.412350708437895,0.009698865673962106,-1.0381169345197185,-0.412350708437895,0.009698865673962106,-1.0381274456462606,-0.41235241643924697,0.009700501939740574,-1.0371274456462607,-0.41135241643924697,0.008700501939740573,-1.0371274456462607,-0.41135241643924697,0.008700501939740573,0.0017480482038536797,-0.00211094217372265,-0.0021599209776047737,1.0511126542109712e-05,1.7080013519676641e-06,-1.6362657784679817e-06,0.010511126542109712,0.001708001351967664,-0.0016362657784679817,0.0,0.0,0.0,0.12,0.065,jt,15.117548943949506,0.12063390552076414,1.8236889710099324,0.31919613107752887,0.23822669248644832,0.12063390552076414,0.0,0.0,0.0,0.0,0,0,0,0
4.89,-0.2498008479856635,-0.005308140288000374,-0.250354304151232,-0.0029475110466218347,-0.20011949120860192,0.0031848841728002236,-0.19806657198114233,-0.0015061362872912558,-0.1000398304028673,0.0010616280576000745,-0.09969983769677557,0.0024191304377499563,-1.5708031067720762,-5.264885037714606e-06,-1.5707916856403576,0.010532030142074822,0.6693241903766998,2.076083415202872e-07,-0.017436986766821365,0.0005534561655685111,-0.002052919227459593,-0.00033999270609173793,0.0021532269090541,-1.1421131718591937e-05,-0.010537295027112314,0.01075505011855037,9.435563602667488e-05,2.47227516205693,0.002028480126013852,4.635803123751437,0.0038078940680300105,1.2684423364988282,0.002165162529954273,8.455927645450815,0.014434072443866805,1.4342998077725866,-0.0321189650199772,4.78093043750838,-0.1070649482225634,-0.4283139210629738,-0.0473908009375644,-1.427710420625512,-0.15796963258202162,5.0835489003290216e-05,-6.9434503941239685,-1.3707518130979839,0.04505877611700071,-0.084867505464788,0.02274199909518919,-0.004244452716985446,-0.012469565734919502,-0.0848166699757847,-6.920708395028779,-1.3749962658149693,0.03258921038208121,-0.04523273009808598,-1.0381062592543169,-0.4124988797444908,0.009776763114624361,-0.04523273009808598,-1.038919978087404,-0.40939337462832043,0.01093629111554411,-1.0381062592543169,-0.4124988797444908,0.009776763114624361,-1.0381062592543169,-0.4124988797444908,0.009776763114624361,-1.0381167809439154,-0.41250043957453614,0.009778321482962166,-1.0371167809439155,-0.41150043957453614,0.008778321482962165,-1.0371167809439155,-0.41150043957453614,0.008778321482962165,0.001803197143488595,-0.002107064946215705,-0.002157969632581945,1.0521689598445865e-05,1.559830045371885e-06,-1.5583683378057263e-06,0.010521689598445865,0.001559830045371885,-0.0015583683378057264,0.0,0.0,0.0,0.12,0.065,jt,15.120360147797522,0.12061108211717833,1.8236829994273176,0.31923022210662666,0.23826189261309655,0.12061108211717833,0.0,0.0,0.0,0.0,0,0,0,0
4.9,-0.24984944640000006,-0.004423679999999664,-0.25037699116711115,-0.0018161144767612153,-0.20009033215999997,0.0026542079999997974,-0.1980864835410738,-0.002311789957175744,-0.10003011072,0.0008847359999999326,-0.09967670147100033,0.002242710665387143,-1.5708031067720762,-5.264885037714606e-06,-1.5707916837334164,0.010353823677550666,0.6693290119899067,1.7941178245571081e-07,-0.018077991457980627,0.0005275447671110878,-0.002003848618926163,-0.0003534092489996671,0.0021020492064071886,-1.1423038659863494e-05,-0.010359088562588603,0.010570215570153871,0.00010077124984609229,2.4722703387264504,-0.002149466729706997,4.635794165277725,-0.004025963230814521,1.2684651761191081,0.0023644325284140804,8.456079899729977,0.015762537553054408,1.4339855993597588,-0.030949993346377123,4.779883050280053,-0.1031683371375492,-0.4287834962922552,-0.04666353988711683,-1.4292756708771737,-0.1555454112538761,3.152731102183589e-05,-6.944203830151333,-1.371471047579897,0.04495566051180666,-0.08164071790965294,0.023535079338110186,-0.00403341255764772,-0.012079384958508348,-0.0816091905986311,-6.920668750813223,-1.3755044601375448,0.03287627555329831,-0.043522181346249966,-1.0381003126219834,-0.4126513380412634,0.009862882665989494,-0.043522181346249966,-1.0389626323775423,-0.4095495770802494,0.011019900326029685,-1.0381003126219834,-0.4126513380412634,0.009862882665989494,-1.0381003126219834,-0.4126513380412634,0.009862882665989494,-1.0381108401956456,-0.412652745413012,0.009864354914775934,-1.0371108401956457,-0.411652745413012,0.008864354914775933,-1.0371108401956457,-0.411652745413012,0.008864354914775933,0.0018517921818965168,-0.002103168332762609,-0.0021555454112537524,1.052757366215974e-05,1.4073717485992566e-06,-1.4722487864405933e-06,0.010527573662159739,0.0014073717485992565,-0.0014722487864405932,0.0,0.0,0.0,0.12,0.065,jt,15.12307069552986,0.12058905486657902,1.8236768018544036,0.31926036833943,0.23829592013065262,0.12058905486657902,0.0,0.0,0.0,0.0,0,0,0,0
4.91,-0.24988956786073624,-0.0036131028479996275,-0.2503887014373543,-0.0007408102869903739,-0.20006625928355826,0.002167861708799776,-0.1981142149934212,-0.003078081519118314,-0.10002208642785276,0.0007226205695999254,-0.09965536485648352,0.0020604674758049083,-1.5708031067720762,-5.264885037714606e-06,-1.5707916821033754,0.010169946924974527,0.669374370792406,1.520677404918136e-07,-0.018596837539138402,0.0004991335766180716,-0.0019520442901370672,-0.000366721571369244,0.0020479492056376305,-1.1424668700854568e-05,-0.010175211810012463,0.010379265959139105,0.00010734365052687621,2.4722249782194035,-0.006120709653371169,4.635709200513506,-0.0114722167769352,1.2684901212496023,0.0025824420715574695,8.456246190748887,0.01721593314831939,1.4336830806001626,-0.02978188059736356,4.778874628688654,-0.09927459754282875,-0.42924494641259897,-0.04579624080815904,-1.4308138369571906,-0.15265439376248183,1.5126279189651887e-05,-6.944916696536956,-1.372144469238712,0.044848618430678444,-0.07820874077764142,0.02424133416383748,-0.0038873526661348454,-0.011659583466583509,-0.07819361449845177,-6.920675362373118,-1.3760318219048469,0.033189034964094935,-0.04170065461202433,-1.0381013043559677,-0.412809546571454,0.00995671048922848,-0.04170065461202433,-1.0390051560729798,-0.4097115211466615,0.011110743303953945,-1.0381013043559677,-0.412809546571454,0.00995671048922848,-1.0381013043559677,-0.412809546571454,0.00995671048922848,-1.0381118309378958,-0.41281079573467244,0.009958088910191681,-1.037111830937896,-0.41181079573467244,0.008958088910191682,-1.037111830937896,-0.41181079573467244,0.008958088910191682,0.0018933251350839982,-0.002099274588010961,-0.002152654393762262,1.0526581928175471e-05,1.2491632184086498e-06,-1.3784209632016082e-06,0.01052658192817547,0.0012491632184086499,-0.001378420963201608,0.0,0.0,0.0,0.12,0.065,jt,15.125680444391625,0.12056782785852037,1.8236704360623972,0.3192867584055478,0.23832876121355306,0.12056782785852037,0.0,0.0,0.0,0.0,0,0,0,0
4.92,-0.24992196182835213,-0.002878537728000552,-0.25039001373344516,0.00027544105089768057,-0.20004682290298872,0.0017271226368003308,-0.19814936763746457,-0.0038041452492425807,-0.10001560763432958,0.0005757075456001102,-0.0996358828111932,0.0018729462374566022,-1.5708031067720762,-5.264885037714606e-06,-1.5707916807414595,0.009981640464142183,0.669458154400628,1.2558566988732695e-07,-0.018990378773963205,0.0004680519050930254,-0.0018974552655241506,-0.00037972482313637645,0.001990879205736121,-1.1426030616767946e-05,-0.00998690534918012,0.010183418336663315,0.00011409263763256389,2.472141192925849,-0.009877699955672867,4.635552190620905,-0.01851671215369504,1.2685173615766956,0.0028195635922854583,8.45642778293741,0.01879674219003301,1.4333922019484613,-0.028621415362423356,4.777905007397843,-0.09540635782885501,-0.4296968907153555,-0.04479217364357409,-1.432320316482344,-0.14930748006735808,1.4622393287150429e-06,-6.94558999590772,-1.3727729494239682,0.044738464058459604,-0.07456515589434037,0.02484752681569742,-0.0038098925400013375,-0.01121293320476334,-0.07456369365501166,-6.920742469092023,-1.3765828419639696,0.033525530853696264,-0.03976481782621771,-1.0381113703638034,-0.41297485258919087,0.010057659256108879,-0.03976481782621771,-1.0390496098769832,-0.4098805301092245,0.01120824420837213,-1.0381113703638034,-0.41297485258919087,0.010057659256108879,-1.0381113703638034,-0.41297485258919087,0.010057659256108879,-1.0381218868797237,-0.4129759364463915,0.0100589367283052,-1.0371218868797238,-0.4119759364463915,0.009058936728305201,-1.0371218868797238,-0.4119759364463915,0.009058936728305201,0.001927722997259297,-0.0020954063371670132,-0.0021493074800669285,1.0516515920339764e-05,1.083857200671806e-06,-1.2774721963212086e-06,0.010516515920339763,0.0010838572006718061,-0.0012774721963212086,0.0,0.0,0.0,0.12,0.065,jt,15.128189855294304,0.12054740060983046,1.8236639629877356,0.3193096004984762,0.23836040872502332,0.12054740060983046,0.0,0.0,0.0,0.0,0,0,0,0
4.93,-0.24994739914444786,-0.0022221319679999853,-0.2503815362738989,0.0012297033380011804,-0.2000315605133313,0.0013332791807999908,-0.19819153353346225,-0.004489022173655927,-0.10001052017111044,0.000444426393599997,-0.09961830385195014,0.001680855904997556,-1.5708031067720762,-5.264885037714606e-06,-1.5707916796381207,0.009790170776319052,0.6695781735594668,1.0015510163274142e-07,-0.01925638283959542,0.0004341371294510621,-0.0018400269798690416,-0.0003922163191602962,0.0019308050069413135,-1.142713395552164e-05,-0.009795435661356766,0.009983921992383552,0.00012103957245769779,2.4720211721073078,-0.013412658383752442,4.635327240899879,-0.025144862626437413,1.2685470872659637,0.0030756309321521933,8.456625943897158,0.02050385704775106,1.4331128463453096,-0.027475320847189174,4.776973796025569,-0.09158602867385637,-0.43013798962568345,-0.04365599548042202,-1.4337906441828645,-0.1455201938274224,-9.655250873285804e-06,-6.946224931871644,-1.3733575602299009,0.044626026279659836,-0.07070371142624417,0.025341164276982756,-0.003804139203117528,-0.010742401859695678,-0.07071336667711746,-6.920883767594661,-1.3771616994330185,0.03388362441996416,-0.03771143844890674,-1.038132565139199,-0.41314850982990553,0.010165087325989247,-0.03771143844890674,-1.039098403784987,-0.41005783404555235,0.011311777563942194,-1.038132565139199,-0.41314850982990553,0.010165087325989247,-1.038132565139199,-0.41314850982990553,0.010165087325989247,-1.038143060460344,-0.4131494200298655,0.010166257370115688,-1.0371430604603442,-0.4121494200298655,0.009166257370115689,-1.0371430604603442,-0.4121494200298655,0.009166257370115689,0.001955343324642865,-0.002091585984313134,-0.0021455201938265053,1.0495321144944126e-05,9.10199959957142e-07,-1.1700441264408402e-06,0.010495321144944125,0.000910199959957142,-0.00117004412644084,0.0,0.0,0.0,0.12,0.065,jt,15.130599976389444,0.12052776798060388,1.8236574433615975,0.3193291214087752,0.23839086217999123,0.12052776798060388,0.0,0.0,0.0,0.0,0,0,0,0
4.94,-0.24996667221606428,-0.0016460513279998423,-0.25036390641141115,0.0021190763177004546,-0.20001999667036144,0.0009876307967999051,-0.19824029454419495,-0.005131655746876561,-0.10000666555678715,0.00032921026559996837,-0.0996026682977948,0.001485089067668326,-1.5708031067720762,-5.264885037714606e-06,-1.5707916787830012,0.009596821303406555,0.6697321599026482,7.576132171161038e-08,-0.01939349875823522,0.0003972341953468739,-0.001779702126166488,-0.0004039972589923585,0.0018677120894580446,-1.142798907505238e-05,-0.009602086188444048,0.009782051840915074,0.0001282061291251143,2.47186718413633,-0.016717586140005347,4.635038604987435,-0.03134166980060739,1.268579482904828,0.0033498280726217094,8.45684190401986,0.022331837718565138,1.4328448308360942,-0.02635009516726153,4.776080384537374,-0.0878352705702343,-0.4305669580819977,-0.042393669561909215,-1.4352205364992467,-0.14131241250464302,-1.843376084238177e-05,-6.946822903752687,-1.373899579220264,0.0445121430670572,-0.06661833013309622,0.025710563730440478,-0.003872745212825504,-0.010251087819121069,-0.0666367638939386,-6.921112340022247,-1.3777723244330895,0.03426105524793613,-0.035537386184637455,-1.038166851003337,-0.41333169732992686,0.010278316574380839,-0.035537386184637455,-1.039154209971899,-0.41024458916574247,0.011420685801761405,-1.038166851003337,-0.41333169732992686,0.010278316574380839,-1.038166851003337,-0.41333169732992686,0.010278316574380839,-1.038177312038618,-0.4133324243423868,0.010279373389258889,-1.037177312038618,-0.4123324243423868,0.00927937338925889,-1.037177312038618,-0.4123324243423868,0.00927937338925889,0.0019768979332807878,-0.0020878351766443447,-0.002141312412502516,1.0461035280806119e-05,7.270124599358108e-07,-1.0568148780492486e-06,0.010461035280806118,0.0007270124599358108,-0.0010568148780492486,0.0,0.0,0.0,0.12,0.065,jt,15.132912476073665,0.12050892005350226,1.8236509397558083,0.3193455654128752,0.23842012777336485,0.12050892005350226,0.0,0.0,0.0,0.0,0,0,0,0
